shipmentId,orderId,customerName,customerAddress,customerPhone,shippingDate,deliveryDate,shipmentStatus,carrierName,trackingNumber,shippingMethod,weight,dimensions,originAddress,destinationAddress,shipmentCost,insurance,specialInstructions,remarks
0ca65022-b980-4dcc-b584-158e2d8ff79e,d77f6dae-71ea-493a-860e-9aae73347283,Julie Gordon,"99624 Rogers Motorway
Snydershire, CA 07484",329.315.8144,2024-07-06,2024-08-11,In Transit,UPS,d748cb4b-72c9-43db-a04b-bb4b8d5e3bbe,Standard,33.63,53.87x75.62x81.95,"355 White Rapids Apt. 107
Zhangton, NE 58110","105 Travis Loop
Port Arielshire, MT 04536",432.95,Basic,Mention Democrat see.,Both option these light vote know wrong fast.
eb2e3663-adc6-4c57-a99f-ba3423ab4227,b7550daa-ba7f-4104-81e1-b364f96560d9,Roger Johnson,"44858 Wilson Skyway
South Paulatown, MA 05074",563.323.0908,2024-07-04,2024-08-03,Pending,FedEx,adb35530-5131-484b-ba9c-26438cca5f64,Express,37.81,35.33x86.42x98.4,"445 Rose Court
Johnburgh, VA 87199","4838 Scott Common
Port Janetshire, WA 22725",202.7,None,Today claim trip know floor.,Whether improve lot pattern deep yes human difference.
79e8a1a4-9f27-4930-bbdd-9ff5eedd90c9,d192f7fb-969b-46f1-b088-ccf0513aff15,Ryan Rowe,"40614 Ayala Turnpike
Lake Sandra, CA 59019",(746)276-8225,2024-03-25,2024-05-22,Delivered,UPS,89e9560b-923e-4c13-9f34-227fab05c29b,Standard,22.33,54.22x60.1x75.31,"6190 Sharon Overpass Suite 821
South Kathryn, NC 52928","674 Collins Ville
Kristastad, MD 30255",127.81,Basic,Change he member indicate.,Strong truth child stand them election another bed bed national skin.
c72d9f04-5f75-4fc9-b681-1b10ceddc1e4,44d280b3-c286-4099-912d-5ae41bbf7a47,Jessica Sims,"Unit 8928 Box 5335
DPO AA 30925",883.250.0334x564,2024-03-02,2024-06-10,Pending,FedEx,61c0d3df-362a-45a2-98e4-47dacf22464f,Express,3.86,73.02x43.58x98.2,"93464 Harper Route Apt. 836
Ronaldfurt, ME 23856","USNV Collins
FPO AA 61967",412.75,Premium,Himself exist them positive cup board deal hot.,Official art college fine threat quality magazine realize rich kitchen enter relationship.
ac77131d-5df4-4400-a040-5e667b8114f4,e2d2a8c1-b8c5-4b64-84a7-6c05c51c3804,Kevin Ortiz,"0636 Jessica Pine
Joanberg, OR 09766",956-967-2641x3359,2024-06-14,2024-07-07,Delayed,USPS,0f391b58-298a-4e67-afc0-175774b9ca8b,Standard,10.73,72.28x6.61x81.21,"1993 Robert Run Suite 738
Shahstad, AR 08651","23142 Brandon Crossroad Apt. 539
Maldonadotown, SD 67498",217.34,None,Eight allow draw send mother study laugh onto.,Change pass market you feeling own skin stock small.
fc982d5b-af32-40f4-967f-5963b8a60d0e,0ac31a5a-5149-49ec-b087-64c27908ebd9,Jennifer Davis,"706 Wheeler Field
Annport, MN 86024",572.324.7720,2024-07-16,2024-07-17,Delayed,USPS,d1092898-a94e-4af2-b94e-c45c7c949966,Express,11.2,14.96x21.86x73.51,"51811 Michael Plains
Jennifermouth, CA 92000","701 Torres Expressway Apt. 761
Washingtonport, AK 74502",342.24,Basic,View drive decade true a special.,Story method center with television really tax church everybody some guy.
d2588653-3e68-44c2-b2ec-137d04ac93c8,78522313-faaa-4efc-a109-9913a98b2edc,Matthew Mack,"701 Morris Junction
Port Anthony, IL 34349",+1-700-988-0067,2024-04-07,2024-06-20,Delivered,UPS,d8e63963-20ba-416f-9f62-7dd68e623936,Overnight,18.34,53.22x83.6x83.19,"99206 Harrison Trafficway
Rachelburgh, IL 12495","83528 Stewart Loop Suite 300
Dodsonborough, LA 92824",374.33,Premium,Operation factor film serve season reveal event.,Eye still service fall wall at imagine.
239124e5-ab3b-4613-84c3-386421997beb,015b9179-19e2-405e-94f0-23b9b2783e3a,Justin Williams,"09838 Wolfe Shore Suite 122
Amandaside, MS 06354",+1-345-812-1182,2024-02-07,2024-05-04,Pending,USPS,626502ea-bdce-4bdb-9a24-8a2fe4a1789e,Express,15.8,11.32x93.59x75.21,"6162 Taylor Ridges Apt. 160
Michaelville, GU 77197","4182 Lewis Knolls Apt. 406
Port Michelle, NM 04505",83.8,Basic,Last old sport sit wrong line six.,Scientist pretty yourself morning happen peace base.
736726bc-d1ce-4e66-949e-89f0164c8243,8bd630ed-522b-418e-ad76-6fca714f686d,Jonathan Gutierrez,"1653 Joel Locks Suite 563
Lake Samanthachester, NE 53380",2852471576,2024-05-19,2024-08-07,Delayed,USPS,208f4dbe-e43b-46e3-a8b4-592fcdfd6805,Overnight,17.05,68.23x5.7x87.86,"7032 Kristi Dale
Port Richardberg, VI 60669","Unit 7346 Box 6266
DPO AE 84233",409.34,Premium,No success and TV simple sing.,Kid behavior national court beyond goal safe number old write choice.
276fc4b3-4c6b-4329-93bd-b89708801d56,94ba45de-ae19-4030-ac65-591b221f0fa9,Derek Wolfe,"1541 Petersen Lock Suite 404
Port Wendyburgh, NJ 18262",793.239.1572,2024-07-13,2024-07-16,In Transit,USPS,d1596db7-d3d5-4e38-af21-b65ddb935bfe,Standard,26.03,23.56x10.57x17.82,"7577 Emily Hollow
New Mary, ME 59624","2354 Scott Mission
North Emily, OK 15879",114.91,Basic,Agency detail peace term often.,Bar current south bill guess charge.
6ecdc4ee-865c-4c7c-816a-e2f6622ea6e5,119a5d51-3d42-4f38-a429-9843c3f9aea9,Brittany Rogers,"799 Smith Lake Suite 283
Grantshire, SD 68118",(346)838-9957,2024-04-12,2024-05-14,Pending,FedEx,6d39c6f8-5af3-4119-9f14-9390b8ac269c,Standard,32.04,88.03x20.71x48.54,"PSC 8849, Box 7279
APO AA 25062","795 Graves Forge
East Markfort, PR 40637",347.33,Premium,Area spend inside voice notice song consider.,While someone idea student wear away certain relate pay air.
825a0856-2cab-4e83-8e6f-3f272b50aa4c,04a42912-711c-4d7a-8fc7-d979fa90392e,Russell Holder,"18210 Darrell Parkways Apt. 254
New Jennifer, UT 02900",502-978-6150x402,2024-01-07,2024-05-19,Pending,FedEx,0b919b2f-a2e1-4fce-aaf9-5c077e83bf9f,Standard,24.11,65.77x63.52x87.86,"1144 Steven Mount
Christopherbury, MP 91604","801 Christopher Mount
Lucasburgh, CO 24255",135.97,None,Rich avoid account price.,Serve perform difference really toward mention.
b2295414-dd1b-419c-9253-9e2cf029c972,14b39966-e11d-43ff-85fc-7371d1489f0f,Stephanie Petty,"57399 Amanda Walk
Wattsville, PW 96264",(711)248-6531x109,2024-02-13,2024-03-28,In Transit,DHL,c4cc867b-82f9-45f5-b098-2a79a8fa0447,Standard,34.21,11.79x96.87x39.55,"27676 Barber Walk
Pittmanmouth, WI 61382","4023 Schroeder Camp
North Ashleyton, AZ 74544",272.55,Basic,Window activity myself sure.,Trouble line fast more national when them cause.
95420bc0-52ac-4932-aaa3-27bccb033f00,af23b106-f69d-4d62-89e1-4c83463d3849,Natasha Turner,"PSC 8571, Box 5008
APO AP 32621",601.885.1311x372,2024-04-22,2024-06-13,In Transit,UPS,e86cbf0c-216d-47e8-a152-eb6f6731dc67,Overnight,24.46,67.7x16.19x52.73,"92413 Glenn Throughway
West Karen, AK 16851","97065 Melinda Wells
Michaelhaven, MO 47905",159.4,Basic,Soon bill teach increase campaign important evidence.,Why soldier member knowledge its course last.
966d8bb1-7336-41a3-bb6d-c69e03570d67,f8550370-1d6c-4f08-9eff-1dc861d37e44,Alexandra Cunningham,"95183 Fields Passage Apt. 503
Michaelburgh, MH 50987",359-348-5749,2024-02-25,2024-06-05,Pending,FedEx,506e5ddf-6dd6-4cb9-be7b-35ca44ce0cac,Standard,26.85,85.58x28.43x50.57,"46099 Charles Divide
Kelseychester, RI 27358","PSC 0374, Box 0361
APO AA 67871",206.85,Premium,College area painting daughter outside reach.,Enough Congress soon could everyone north air message face.
e0b00036-e88c-4bf2-8ff8-0d5110c615e8,c875eb6e-c74e-4bbd-b5cb-3aae7614b096,Andre Perez,"690 John Crest Suite 626
Jasonshire, LA 24751",434-669-6946x2425,2024-07-07,2024-07-19,Delayed,DHL,0e71867d-ee5c-42f0-9b99-08f1d910f71e,Overnight,7.44,92.4x42.2x24.03,"27842 Brianna Shoals Suite 489
Freemanburgh, KY 91116","66966 George Radial
Frederickmouth, CA 55449",251.93,Basic,Management degree three only amount.,Impact well husband ask economic fall do.
f7231a05-ca06-4482-aa3a-ec2f83cb90e8,60d6ce13-9ca5-4460-bdf4-676709afa886,Stephen Richards,"985 Megan Corners Apt. 746
Dixonstad, NC 80343",653.668.8966,2024-05-21,2024-05-26,Delayed,DHL,31925d8f-6478-4bee-9f40-f67dbaf483c9,Standard,10.54,88.73x84.73x89.43,"10091 Jordan Cliffs
East Joshua, GA 75235","2313 Douglas Lodge
West Dustin, NH 59954",457.77,None,List test west item bad.,Land pressure doctor alone economic maintain blood left along.
5b68c612-2beb-4f27-afed-69f57c0c3307,b8106f97-7de2-4c07-b271-90273f7c90a8,David Garcia,"9971 Peterson Causeway Suite 117
Darleneland, VA 86093",(878)641-3729,2024-07-04,2024-07-19,Delayed,UPS,8f04502e-be8e-401e-b671-78a23de67466,Express,16.75,48.57x50.01x81.16,"PSC 9067, Box 2255
APO AA 75981","7773 Joshua Track
Martinville, NV 89898",271.54,None,Shake toward civil market.,Radio issue example executive air city rock but church glass magazine ten.
9df8644a-5c64-44ec-b335-319493923524,18f5526c-bba5-41a4-bfaf-6a5d2f222c59,Valerie Berg,"56550 Reyes Locks
South Angelafurt, KS 83240",788-861-7285x808,2024-02-09,2024-04-04,Delivered,DHL,d2504322-ab2e-406e-abad-d4743a342fd9,Standard,5.8,72.96x38.6x94.25,"054 Savage Route
Hofurt, OR 98426","579 Holden Squares
Blevinsville, GA 41728",76.32,Premium,Black able two cut.,Industry actually affect discuss dog financial seat try like anyone condition right bar.
39601cc0-7f09-4f19-be80-8c53c42abde8,16c646d1-f74f-4765-a7d9-f72c72cd11ba,Jack Parker,"89561 Kelly Lane Apt. 893
Woodardview, AK 53972",(526)830-9427x53221,2024-02-07,2024-03-09,Delayed,DHL,60925a84-3848-4fe8-befe-7cdbcaa5a8e3,Overnight,49.65,85.41x18.93x29.53,"950 Emily Court Apt. 770
New Donna, AR 62625","PSC 1099, Box 9955
APO AE 21852",496.29,None,Case player describe space design stock.,Ever effect take important true plan fall build budget wrong live character country.
6e252502-2647-4127-806f-aeffd3c029cc,5e037468-2f61-408d-9cb7-d5af40af420d,Adrian Carlson,"541 Stanley Cliff Suite 875
West Richard, MN 28486",295-630-5173x531,2024-05-04,2024-06-14,Delivered,DHL,216696c6-5bc9-4c82-9984-fa42d123b137,Standard,32.85,20.34x54.41x53.91,"9140 Mays Ways Suite 054
Rothburgh, VI 74993","88575 Rebecca Squares Suite 576
Elizabethmouth, MA 46281",446.15,None,Foot several discuss expert oil my white.,Set job resource attorney book seem ten politics wait large board.
45fb2ee6-877f-416b-953a-8b402071b75b,82aa6c03-6743-46d1-9dc3-2c8e8adf4a12,Brandon Phillips,"7072 Nancy Ville
Teresabury, RI 62062",518-290-9551x2068,2024-03-26,2024-06-24,Delayed,DHL,a82ddda4-dc1a-4ba3-a987-abfbe5975034,Express,12.94,18.03x20.26x10.6,"58850 Evans Radial Suite 769
Amandaside, MH 03663","764 Jennifer Island Suite 121
Moodyfurt, AR 81955",68.81,Basic,Hard writer particular community most.,Pay relate main create office up pay anything.
243c1ab8-d186-464c-88ed-52f6dfa1e8aa,b63a787a-934c-4588-9ece-b17b296db064,Sherry Owens,"1205 Simpson Groves
West Michael, MA 71754",(613)642-1845x424,2024-05-13,2024-06-30,In Transit,DHL,b2cb0107-1ebc-459e-89b3-a078ab6f5069,Standard,31.02,7.43x49.3x45.01,"Unit 5780 Box 8800
DPO AA 46050","017 Heather Fords
Port Alanmouth, ME 14500",495.05,Premium,Finally you say reality.,Entire truth summer such card heavy fish floor lot check sense.
d569d21a-6d7c-4018-bf05-14093e08345e,f4004669-35af-4cba-a7f6-d84780aaca8a,Thomas Schroeder,"47057 Connor Throughway
Haileyberg, MT 96156",(833)872-4139,2024-06-25,2024-07-21,Pending,FedEx,615b33ad-32cf-44dc-8883-375f439419e8,Express,30.63,70.27x76.19x19.79,"USS Morales
FPO AA 09097","USNV White
FPO AE 24763",211.25,Basic,Financial else mouth career.,Brother still three across shake west strong perhaps go course.
731a41f0-ccdb-400d-9423-bd2e9dd347cc,0e5079d9-3929-4f67-813e-68a556081601,Jay Snyder,"16797 Ellis Flat Apt. 939
Lake Davidside, DE 33546",444.416.0582x97779,2024-03-07,2024-06-04,Delivered,FedEx,b1e59871-27d3-4828-89a6-068d3910e1bf,Express,47.89,35.88x70.58x38.62,"04729 Ortega Springs
North Heather, NV 65483","PSC 3988, Box 2926
APO AE 54192",66.81,None,Expert forget trouble event center.,Door other several yeah drop enough early onto.
651b0a88-35fc-43c0-8651-399e8d25484b,5400b927-1a8f-48e2-b68d-395c18a3138c,Frank Moore,"PSC 5593, Box 0561
APO AP 82536",(536)998-2106x345,2024-02-23,2024-07-09,Delayed,DHL,a4229fe7-9e2a-4e32-a3b1-c39e3a39807d,Standard,44.47,13.13x74.25x76.5,"047 Garcia Locks Suite 665
Tranhaven, NJ 27289","42637 Gutierrez Pine Apt. 709
Gloriaton, AZ 95616",256.34,Basic,Late executive sport material first toward.,Glass direction close culture cold design himself simply them well.
d7fe4af1-0376-46f5-a943-3ba3c64e6c8f,8beb1b77-6214-4834-968e-bde08bb9a365,Kevin Kennedy,"31569 Hampton Grove Apt. 790
Danaberg, WY 99416",+1-486-214-3745x6188,2024-02-16,2024-06-26,Pending,USPS,8fec6098-21d0-4c45-92a2-48bf11838c58,Overnight,23.67,89.48x81.72x95.03,"USCGC Anderson
FPO AP 38712","88191 Lee Run Apt. 085
Wrightfurt, AR 90583",255.7,Basic,Will each attorney oil health store serious.,Low amount camera see anything sister.
68881e79-afa6-465b-aa05-d3780b3a0af1,b47c3f0a-f37b-4952-a7a9-9410b900e210,Robert Wilson,"79551 Johnson Freeway Apt. 784
New Jordanfort, VA 90556",(794)379-3421x802,2024-05-01,2024-07-23,In Transit,DHL,29a10720-7e4d-4e64-8640-19c6f3c420e5,Overnight,30.94,71.76x59.98x72.9,"61412 Campbell Forks Suite 629
South Jacob, MS 13420","471 William Via
North Sonyamouth, CT 61966",247.51,None,Window skill more goal.,Church on yeah consumer gun far response view close contain act improve second yeah.
a7811d1a-3bbd-4ad6-bb37-db7a40aed2ea,c5670667-1b0c-4815-9262-1e0a3caa0ac9,Matthew Hensley,"510 Peggy Brook
South Catherine, MS 01813",(634)260-9328x20903,2024-06-28,2024-07-06,In Transit,FedEx,c6a30068-fd2a-4590-b88b-f816daa8da61,Overnight,47.43,52.83x62.0x25.69,"177 Walker Keys
Lake Briannashire, OK 59040","9921 Sims Estates
East Zachary, AR 42964",157.31,Premium,Artist later smile face ok purpose those chair.,To value agency together break out another rule speak.
0e468ade-972b-4e24-b028-9a90ebf204dc,2ed8e1ea-103d-4a7b-84b9-88b757b5fe9e,Christopher Evans,"USCGC Nguyen
FPO AA 18123",649-749-1161,2024-04-04,2024-08-09,In Transit,FedEx,4d66aa29-e2a4-4696-b24f-16fe1242e1fe,Overnight,19.86,99.18x10.58x21.26,"4488 Morton Orchard
Lake Christopherstad, MH 30298","631 Jill Squares
Stuartborough, CA 08436",160.16,Basic,Feel dream position last drive view young.,Include right perform nation pass bar.
824b557d-19f5-4242-b958-232fa9e8a195,82a34144-7dd5-4774-81be-08159a3045c9,Andrew Norman,"3330 White Turnpike
Stephanieville, UT 83551",970-409-4057,2024-06-12,2024-06-16,In Transit,UPS,9aa5cc4a-8d89-4751-8108-c8ed2a534b0b,Standard,28.15,82.16x18.61x43.22,"193 Wong Parkways Suite 750
Millertown, PR 64279","USNS Reyes
FPO AP 59305",235.79,Basic,Prepare together its.,Member of maintain believe PM nice whom factor force five a human change.
af2104ce-ff22-41dd-b33f-e5c6211bcb72,592d866c-f4af-41ac-8d8f-5a3b0a3d7979,Mary Rice,"54203 David Wells
New Nichole, FL 59292",001-713-360-6181x4094,2024-06-26,2024-08-17,In Transit,UPS,dbfb66c9-a3f4-427b-8190-4892756c0e30,Express,23.79,68.24x88.78x44.01,"0855 Larsen Cliff
East Tracy, CA 66899","4615 Gina Parkways Suite 796
Scottshire, PW 95660",372.46,Basic,Meeting hit like hold street inside able.,Find yet four fund way debate drug.
bae5360f-4fe0-426f-bb24-a065ba2d2e13,d7c5aab7-e2fa-4b68-abfb-df10bee44eba,Mrs. Amber Lopez,"225 Candice Plaza Suite 354
Carlsonchester, MH 78222",001-811-276-0686x910,2024-01-10,2024-08-16,In Transit,UPS,9078513b-4cf2-4a8f-80c7-427373f4f28f,Express,17.03,15.07x5.37x22.09,"798 Campos Center
South Brittany, MH 61400","27895 Wilson Land Apt. 035
Velazqueztown, IL 96699",28.59,Premium,Role need sign wide use effect.,Mean culture best factor exist brother share cut seven support too fire maybe.
f4fcf46c-2a11-44af-bea8-95ca4dd3e6c3,4c839099-3822-4924-96e7-73e2ed61f2c7,Joel Khan,"6118 Theresa Meadows Apt. 381
Lake Brandon, KY 46342",+1-288-846-9448x2990,2024-07-02,2024-07-02,Delayed,UPS,2383ae72-fde8-49a1-96f3-036988af3331,Standard,2.73,72.84x57.78x33.79,"0633 Weiss Forks Apt. 306
Lake Stephen, ID 74546","2989 Fleming Via
Port Jennifer, MT 89758",398.34,None,Per or administration candidate.,Car go law by yourself she century onto throw.
7c3c6388-201e-4dbf-a87a-234a23379a93,5ce041db-f844-4829-b44e-33c1cdf7e847,Douglas Collins,"24619 Katie Junctions Suite 879
North Lauren, RI 34577",4954706057,2024-05-29,2024-08-05,Pending,FedEx,ca9aa073-6719-4503-88b5-d20182f7f1d3,Overnight,22.58,70.64x85.93x59.65,"71226 Lewis Isle
Timothyborough, WI 24030","8497 Taylor Forge Apt. 861
Marissastad, WV 31758",224.43,None,Charge area teacher decide realize.,Senior partner local color similar throughout stock its site relationship nearly commercial.
84b002ca-ce29-441e-ad79-fb214bfe1482,08b024e5-9c2a-4b93-a0b1-321017cb9539,Stacey Colon,"712 Day Hill Apt. 041
Lake Johnport, UT 21266",(481)990-0767x9435,2024-07-07,2024-07-28,Delayed,UPS,8e60b863-7497-4137-976b-81d757507c50,Standard,41.96,42.47x64.44x41.0,"63975 Bishop Burg
Jacquelineville, MT 63575","993 Reed Trace
Lake Crystalmouth, SD 26453",108.88,None,Window area what push piece lose.,Really story apply nation each our almost will.
d4019157-7463-46fc-a63d-da189fa9c43e,92574a9f-ca80-407d-a45c-fc827909d0ff,Samuel Cox,"522 Jeremy Mall Suite 500
West Jessicabury, WA 41118",(734)938-1847,2024-05-26,2024-07-04,Delayed,UPS,501e0957-b433-4ce5-88dc-82c2909738d9,Express,12.9,26.51x41.65x35.58,"02628 Booker Drives
Bryantmouth, FM 04778","1156 Walker Knolls Apt. 232
New Nancy, VT 60126",168.4,None,Seek sit nation parent act truth.,Throw my official beat politics very bring author yes.
df31ee37-5bae-4781-a53e-d7251a6c6e06,747a973f-18d6-4078-b6bd-5f476cec59d1,Jennifer Brown,"91122 Jenna Tunnel Suite 772
Moranbury, SC 79773",890-416-6084x472,2024-07-13,2024-07-31,Delayed,DHL,b692eb0e-1ba9-41b1-8ec8-ea99478d3ba0,Express,14.15,79.18x20.09x21.33,"USNV Walter
FPO AA 77096","48278 Charles Union
Stricklandchester, MS 41658",411.63,None,Debate as too fast.,Control day should you usually outside.
6e302cee-941c-415a-9299-613d7b5c4418,908eff39-1a38-48b7-9528-48812652adf1,Sarah Mckee,"7381 Debbie Garden
Port Charlesburgh, DE 42999",(242)493-6325x784,2024-02-24,2024-05-26,Delivered,UPS,631c9886-22bc-4bcc-9ab5-6b27473755b3,Overnight,6.6,40.3x41.76x11.11,"8262 Daniel Manors
North Jeremy, OH 05153","88430 Tiffany Lodge Apt. 100
Lake Allen, CT 55134",380.6,None,I lay music page call.,Before less dream about fall follow matter southern.
a725aaab-d2e0-4248-8aef-c9efe9efd25f,1989bdd1-83bb-40d0-b6ed-c5a7d721373a,Omar Wilkinson,"598 Gibson Falls Apt. 968
Keithshire, NH 88021",001-854-848-7229x241,2024-04-15,2024-04-23,In Transit,UPS,3f424273-2ffd-4ed8-916a-a868b55dd9e1,Overnight,36.79,10.92x33.01x28.24,"Unit 0455 Box 8291
DPO AE 02113","2651 Larry Loaf Apt. 064
Wintersville, RI 66300",152.49,None,Place service support until.,Morning ground along method career issue five wrong but business position serve.
833658c7-bd77-468b-9ef4-d389883b2086,0aef4d47-73b8-4271-9af1-91584ad8ac25,Kevin Arellano,"5860 Lori Forks Suite 527
Priceland, IN 47411",965-445-4786x1019,2024-06-02,2024-08-15,Delivered,DHL,6efe52ae-2176-43bd-941b-55510e70973c,Overnight,15.56,82.95x33.27x51.95,"777 Mary Groves Suite 952
Lake Jose, GA 46962","0813 Keller Shores
North Jessicafurt, DC 93291",208.27,Basic,Enough attack business.,Month resource notice far hand note expert season religious land eight.
ac5c7107-25ae-4c28-b763-995ef05d1024,91b0153e-3087-466a-89b2-f9bea705115e,Linda Young,"Unit 1101 Box 2696
DPO AA 70053",(580)714-8460,2024-03-05,2024-08-04,In Transit,UPS,c2ebda1f-8142-4432-bbe8-53989d982a2d,Standard,24.92,23.48x98.52x58.34,"Unit 4143 Box 8124
DPO AP 32027","USCGC Brown
FPO AP 67733",406.99,Premium,Single sense fly industry drug when company.,Pay side especially next cost hour little charge.
c87fdce6-ae71-4ca9-a1c8-226b8ffef03a,423fe3b4-283d-45f2-a8f8-a21b5a4a2db7,Melissa Mcdonald,"361 Lauren Stravenue Apt. 611
New Bettyberg, GU 97078",(263)289-3769x70358,2024-04-17,2024-04-22,In Transit,USPS,1454be8a-9c5a-4694-bd4c-e696feb91b88,Overnight,37.82,85.86x37.29x97.24,"54100 Brown Ridge Suite 853
Calhounton, NH 14720","50889 Christopher Square
Lake Kristashire, IA 77570",7.03,Basic,Involve mouth high animal man news.,Thus rate each fine large time tree today remain consider attack for bed no.
f857ec06-b24a-4369-b125-01911daee8f4,bfbeb4d2-13cc-408e-bde3-33d85958ee66,Dustin Archer,"4014 Kristin Causeway
Morganport, NH 59447",+1-798-803-1838x330,2024-04-17,2024-07-03,Pending,DHL,57b2f556-27b7-430f-bc47-e7d7cb2cf1b2,Express,1.54,13.22x26.71x76.01,"88815 Michael Tunnel Suite 282
New Kaylaberg, PA 99883","8384 James Bypass
North Aprilborough, WV 97412",294.39,None,Practice yeah certainly dark history thing Mr.,Girl boy detail class half around always watch nor leave place firm.
ed4a95c6-79b2-4077-9090-e3fb1ac890e6,206fcc60-8de7-4079-a6dc-532db588bf98,Gregory Nelson,"253 Smith Lane Apt. 007
Martinezfort, MP 53170",(919)419-6458x340,2024-05-19,2024-07-05,In Transit,USPS,bddc4db0-c18b-4f9f-99d0-6fdc5a965e08,Express,33.79,77.56x81.67x13.17,"16923 Ryan Inlet
Lake Laurahaven, NM 88829","PSC 7385, Box 2763
APO AA 46534",239.18,None,Director within oil.,Establish amount decade painting lot group with step power.
5ccef7b9-1b38-4226-9d6e-f5e9c4461d18,093b351b-6c67-4ea6-8572-e17e1c0a15de,Richard Hansen,"895 Mark Square Apt. 802
East Caleb, VI 04967",4775068904,2024-04-24,2024-05-08,In Transit,UPS,74988a72-1c6f-4dd9-8ef8-4f746d4133bd,Standard,11.97,48.59x12.38x62.32,"912 Alex Port Suite 516
Lake Andrea, DC 08860","321 Jones Village Apt. 333
Beasleystad, NE 43718",316.89,None,Specific find treat magazine class.,Realize lawyer increase take individual artist majority learn another house.
834120d5-a759-4407-b42c-07be5f8d7d3d,6a3061aa-5494-42e9-ae55-9479c737e25a,Jeremy Brady,"04531 Williams Unions Apt. 546
Jordanport, NH 00932",001-679-982-3049,2024-05-06,2024-06-05,Delayed,DHL,6dab3aa6-f224-437a-8fc2-c5bf8ec5ee7d,Overnight,10.13,6.77x73.16x40.57,"4932 Shawn Courts Suite 862
South Kevin, VT 82753","7942 Martinez Loop
North Melissastad, KY 98104",115.25,Premium,Among some network learn edge.,Serious again picture watch six way to tend mother woman.
e4e91e28-10a6-47bc-ad20-811d26213bec,e56a7588-063c-4152-bc7b-301a88296bbb,Leslie Foley,"132 Samuel Park
Waltonland, NV 13599",8763521899,2024-03-22,2024-06-17,In Transit,DHL,eba5c341-4ede-432a-a712-6649739b82eb,Standard,12.41,72.59x51.62x32.69,"2018 Cherry Haven
West Rachel, AS 87460","4902 Robinson Spur
East Troyfurt, MT 70643",192.64,Premium,Wait society another discover.,Agree information hot near opportunity order.
00a46479-65a3-4b5d-b8a6-03b6a1ec88d4,1381754b-fef8-48d8-842c-465e587aa52f,Laura Newton MD,"Unit 9136 Box 9792
DPO AA 19462",510-227-1196x4771,2024-01-28,2024-02-24,Delivered,USPS,c4f05ce9-ca63-40ea-8860-cd4837714881,Standard,23.66,49.95x14.98x49.0,"Unit 3610 Box 4285
DPO AP 38351","352 Smith Freeway
East Mckenziemouth, MP 28176",404.92,Basic,Language budget lead push.,Floor mention food road guess national and course.
751f54e9-3b2c-4ab8-92b6-90d428242431,49d71a06-7eb2-492e-a1c3-3299c4a74227,Michael Cameron,"182 Krueger Shoal Suite 997
South Laura, GU 47223",487.816.6251x9618,2024-05-14,2024-07-11,Pending,USPS,ad406fa2-082a-4084-a9a2-ec5c4f755ab0,Overnight,46.98,34.71x27.27x13.15,"8618 Crystal Pine
South John, CO 73000","7618 William Forest Suite 184
North Scott, WV 69375",275.85,Premium,Get source if safe policy dinner information.,Industry food attack quality role describe rather natural course arm.
d81eb256-decc-4f95-b29f-93ea19a1897d,e25854ac-1d54-4430-8732-88b6d78135ff,Diane Le,"7933 Powell Circles
West Benjamin, OH 40297",916-214-3955x823,2024-04-05,2024-08-07,In Transit,DHL,88648b6e-f9bc-4389-a164-09856c851bed,Standard,31.38,19.07x52.66x89.68,"0689 Veronica Bypass
South Danielport, AS 29649","09526 Rick Drives
Evansberg, VA 99634",295.38,Premium,Usually financial south kid according true huge.,Prove instead kitchen American keep bit rate nice could time without join often.
531909bc-57d2-4713-a2a3-eecbfcbbb946,fe3f3a46-a12a-4b47-abbc-8ab6c3e3adc2,Bill Vasquez,"64919 Anne Route Apt. 755
Evansview, VT 63126",750.729.9973x0915,2024-01-16,2024-02-07,Delayed,DHL,de01c584-a137-4d87-aaaf-fb51d5502666,Overnight,27.07,98.84x78.01x87.34,"12775 Shannon Parkway
East Melaniefurt, GU 33681","0980 Reed Drive
Johnsonville, GU 71107",7.0,Basic,Late particularly either enter close job mother.,Buy cell sign firm most cup team.
bc6f29b8-b854-40be-90a5-1f91170dd30b,465df2a2-15a3-416b-a6b8-519313356ee6,Blake Roth,"48964 Mendoza Cape
New Diana, WA 53620",299.789.1280,2024-02-19,2024-07-28,Pending,DHL,45eba4f7-e368-4320-86d6-15838ac686d2,Overnight,18.73,60.59x21.48x86.63,"2892 Seth Manor
Lake Lisaland, NC 39015","0609 Brianna Avenue Suite 028
East Dustinmouth, AK 78238",145.45,None,So beautiful few fine event no go.,No worry office while international how discover.
e90ee254-98af-4b8c-bb78-3f40f9295ae3,b8e92597-c0d9-43a2-89bf-01633058bf25,Katherine Rollins,"40703 Jones Parkways Apt. 374
Lawrenceborough, SD 79423",624.335.6648x975,2024-03-30,2024-07-08,Delayed,DHL,a3ad7033-21f6-437d-bf1e-9ed6225a401e,Express,20.27,33.11x37.12x8.47,"420 Mccall Estate
Lake Christopherfort, MO 18654","633 Griffin Alley Apt. 754
North Charlesview, NH 02222",398.68,Premium,Power tonight least land return.,Difference body mind identify short before step figure way choice fire modern.
